new_pos;length;label
-1.1734487699171898,-0.8213787019793449,0.928999481607232,-1.1321803594311786,-1.202145878957534,-0.5108636977806256,0.7301686600838838,0.9383143252780253,1.4122010119209276,0.8303339291758026;10;1.1
1.7659571966635994,1.5948704717150002,-0.332883980491686,-0.994286660893906,-0.16453130063791918,-1.4585906165133835,-0.7327561075975668,-0.21905165603104174,0.6904013384971694,-0.1491286847102639;10;0.6
-0.18814646687504125,-1.75612855931998,1.1252709415547375,1.2585121382028246,0.32772732076607886,0.7798558644905111,-0.4084704700269395,0.6921235753699163,-1.6200884038961894,-0.21065594026591772;10;0.3
-1.596486573254085,-1.0990218423730607,-1.0518009924847733,-0.8475920494753558,0.16609146097395355,0.351498472903729,0.9480055114232813,1.198259045853329,0.7804072123551861,1.1506397540777948;10;0.85
1.5666989036012804,1.2185435916898848,0.870388279778489,0.5222329678670932,0.17407765595569746,-0.1740776559556982,-0.5222329678670938,-0.8703882797784895,-1.2185435916898852,-1.5666989036012808;10;2.0
0.3800203666261661,-0.9415329977585019,-0.3775242413081907,-2.2315325246032485,1.5626771556230408,0.49778018993453865,-0.18302405833114932,0.6410843207727138,0.8260361362572128,-0.17398434721258166;10;0.25
2.331148189918374,0.2582362077987536,-0.4729302428029018,1.1742333694385505,-0.4197642205747914,-1.152313362209509,-0.7917113289908696,-0.8461165679786317,-0.19297563347442842,0.1121935888754534;10;0.5
0.8203550576499437,-0.7848944647476285,1.4526695894384198,-0.11012116103280796,-0.7642884298919945,1.6142434287826957,-1.281333973625776,0.4441363636633929,-0.15110637502201185,-1.2396600352142317;10;1.35
-0.20618576288089224,-0.8587500958340035,-1.6981487613391808,1.9967556111955242,1.0618123923404588,-0.3650736273215227,0.8124426705613349,-0.35844535348058143,0.14405428437300014,-0.5284613576141374;10;0.7
1.319048752987787,1.0933187396948318,1.160935625132457,-0.008838148812827169,0.44040871914303725,-0.2867107035126578,-0.00938202853002966,-0.5470519384134037,-1.84838364672193,-1.3133453709672662;10;1.4
1.2106358987548154,1.229907625191803,0.8109927606136983,0.880420243032109,0.13995466222476802,0.14582689884648486,-0.4353292287618119,-1.2349226731713312,-1.2018414050918906,-1.545644781638644;10;1.85
1.5424143138482516,0.34163799242289705,0.20894085652456992,0.6377631690334891,1.258037570299973,-0.9248982277025163,-0.9660035947263172,0.34550492964792634,-0.6840568529702906,-1.7593401563779818;10;1.1
-0.34011145637724377,0.18483067106717574,0.5112956142332201,1.3254085966781604,-0.7407736931954375,-0.28530043309824415,-0.41325068574280455,0.6685488875562126,1.3010240916060478,-2.211671592727087;10;0.95
0.34362629969387637,-1.7837125124148263,1.4093922543882287,-0.715324000885777,0.020621765417081373,-1.2941531334316727,-0.2314358487249899,0.035683656788988626,1.011885916329188,1.2034156028399032;10;0.15
0.8213648937280305,1.4013957076771495,1.045049474763079,0.9958517913207491,-0.049133925521333874,-0.7395919748238474,-1.8295610929981947,-1.1077782897270805,-0.336690040685237,-0.2009065437333141;10;1.75
-1.0284641862060802,-1.324109660057216,-1.1407980446923656,-0.5269110172625435,-0.31848714247399557,0.08480173676132143,0.5407374640472331,0.6733376166209654,1.2600829536559996,1.7798102796066797;10;1.8
1.0272938184484293,1.043559698854646,1.2935028437819984,0.872940793075044,-0.16188994937337484,0.09965305221491151,-0.23377256647189434,-1.5232579425916037,-1.4163044545482628,-1.0017252933898926;10;0.9
1.9926425498249019,-0.05652708544358782,-2.111415053416918,0.4725410935251861,0.19877688356320036,0.5721142792359606,-0.2497289959958862,0.18737657798266427,-0.07004301647237766,-0.9357372328031428;10;0.7
0.04972882314594813,0.9720578537906556,1.2235920888729692,1.4027834162494914,0.8752671457863499,-1.1997655966762937,-0.5385603694614041,-0.5176572029386822,-1.4897071407885203,-0.7777390179805139;10;0.85
-0.5141451511168085,-0.614474765993094,-0.5292106594674213,-0.6150253412399724,-0.5757118542647013,-0.4805010293005331,-0.5468609587205262,0.17439315110946577,1.158932506928747,2.542604102064844;10;0.65
1.399755769300785,0.9206729062510546,1.7801529149699638,-0.6770975178217529,-0.8518486922837923,-0.2816690348123705,0.1114247092785798,-0.2158464598329523,-0.6969514109896287,-1.488593184059888;10;0.9
1.6124682271178397,1.30911439866092,0.8413797435851361,0.48063697731850247,-0.55403421710856,-0.5839508385009814,0.052716700352136825,-0.4376950457860272,-1.040947140238687,-1.6796888054002763;10;2.0
0.040504485169487146,-0.18300324641310092,-0.7796276875237513,-0.6126074291296585,-1.3465453099067477,-0.5225325575127792,1.3831646888711344,1.85427002419731,0.9578984458166666,-0.7915214135685605;10;0.3
-0.7602445625694094,-0.3012315855281261,-1.4716260314403466,-0.8866003399608916,0.006706191546880287,0.6907788144725114,-0.4793399091311157,-0.15422517262266544,1.5826718442158019,1.773110751017361;10;1.6
-1.568488292116471,-1.1227768039066066,-0.06689156635998257,-0.28900101618138524,-0.6550051914799538,-0.4247513517523164,0.5576386201111965,1.731766899184295,1.4589296032679424,0.37857909923328126;10;1.4
0.96354102479334,0.2602368427824817,-1.802744246405783,0.6898868441509997,-0.8770104309408023,0.5984420154865823,-0.44207943969354985,-1.0359245469717102,1.6969242509383968,-0.05127231413995381;10;0.35
1.8110536308514384,1.3935977794504617,0.8192234614626552,0.28823671547798235,-0.3168413001493184,-0.8447437715018649,-1.4090403244839471,-0.7407054219503179,-0.20461867339497303,-0.7961620957621148;10;1.8
-0.9654019119248085,1.4661612511003324,0.46570994641631924,0.8826968705366649,-0.6658964608975868,1.6648828410470644,-0.0147645404539597,-0.8316867387367668,-1.0775091550454965,-0.9241921020417604;10;1.15
0.2806128168866528,-1.2171196654837035,-1.2405706007931876,0.36041798541825115,-0.03969975178411136,1.5498066002896842,0.4660444605376346,1.1105856071717757,0.3921751905312892,-1.6622526427742852;10;1.85
2.1674451999845137,-0.26515465333862526,0.24780313855325783,0.5883315571520126,0.7702475160024369,-1.272319739782998,-0.8386430937902069,0.17145206714226296,-0.21519430241593757,-1.3539676895067179;10;1.0
0.5982740111770879,1.7981051902808982,0.3749642941011674,-1.7082033726761414,-0.16728623227102615,-0.8517236883225574,0.0009399687093494624,-0.38164661211433165,-0.92592705825355,1.262503499369103;10;0.85
0.8291595815622008,0.8545728885623477,-0.011624301311778995,-1.0260795815317596,0.07443630275706792,-1.0924222299429005,0.7563866823509128,0.7279020428405579,0.9620067761860129,-2.0743381614726606;10;0.8
-1.1649380356645582,-0.4928319804234563,-1.226577967602523,-0.6431506031928536,0.09327904234298422,-0.6023897500285629,0.09978616816509306,0.6249534491140798,1.3201068023925224,1.991762874897276;10;1.35
0.34583958825559213,0.011975250545439613,1.3410503944234886,0.9122455269240841,-0.4715984039421013,-2.1928381337796994,-0.4320099522541563,-0.9445853762623524,0.472588877184947,0.9573322289047574;10;0.6
-0.5128535546496465,-0.9856115591893853,-1.3454424614338938,-1.0017160922873354,-0.47476859777664115,-0.06512342806897525,0.43703288707932847,0.9115534808588731,1.3076840894082342,1.729245236059441;10;1.8
1.1439387052729015,2.233478394085633,-0.7674169744875532,-0.3472404442270841,-0.03618430648098052,-0.9255454114744273,-0.21477086355738437,-1.3503048476591943,-0.2079921004449415,0.4720378489730288;10;0.55
-0.3327396892324448,-0.5959726304274987,-1.2727649627152195,-0.7700369186827989,-1.222366532500405,-0.12121166816179935,0.22643824512843685,1.0085048608089628,1.5273264523811787,1.5528228434015876;10;0.5
-0.41280970276571244,0.6049829825901146,1.9597011900928167,0.10085453384154193,-1.070417627898872,-0.5926070538246908,0.26066732128089626,-1.8492008332179466,0.244772413631603,0.7540567762702498;10;1.1
-0.5450101893097603,-1.6178196858835276,1.8310220769589536,-0.3629888932905855,-0.935414954344186,-0.8093735118775083,0.19021011888590245,0.6553783073890499,1.2062785576088915,0.3877181738627697;10;0.9
0.9134595670877804,0.5637952137628306,0.7411265318215056,0.9260317946684857,0.8401596667869924,0.34213461659393773,-0.2940146138627887,-1.1464996743619682,-0.7178250900585987,-2.168368012438177;10;1.75
-1.5666989036012806,-1.2185435916898848,-0.8703882797784892,-0.5222329678670936,-0.1740776559556978,0.17407765595569805,0.5222329678670938,0.8703882797784894,1.218543591689885,1.5666989036012806;10;1.9
-0.45966435878512796,-1.0439605567506558,0.15220463420782734,0.34890196336432927,1.1006640105204097,-0.1393570243714724,-0.36734947604518936,2.1165639962278817,-1.6444597919353767,-0.06354339643262552;10;0.7
0.24581204641605012,0.7405813197306519,1.3840372535526975,1.053084214985218,0.33178491293536183,0.30727236550893045,-0.0684983517910314,-0.5878161693884925,-1.7757836788938384,-1.630473913055548;10;2.0
-1.0078755954780878,-0.9430035676348375,1.4432339533554808,1.0452855851027874,1.302547944518877,-0.6397025732496148,-0.18495661077960468,-0.4930194587982389,0.8341329948561844,-1.3566426718929456;10;0.2
0.05273256723307067,0.23797077428724614,2.2104584186475127,0.3562569003373469,0.5551191546776857,0.1837852735080123,-0.4891196370691722,-0.9890985236564986,-0.30909535424877393,-1.8090095737164298;10;0.9
-0.2910871178428992,0.9991019510049776,-0.5704190280935696,-0.22438195951031945,-0.39394109875595434,2.1292533025826836,0.36647868402044054,0.5624341824657432,-1.0884762106835149,-1.488962705187587;10;1.1
-0.696973252101034,0.5943255408297309,1.6357287825241404,-1.7394169656524336,0.4487160874057999,1.1570599545216926,0.27368335008208616,-1.2195772349154093,-0.5835421233456416,0.12999586065106902;10;0.2
0.3680088134991638,0.21942490882056942,-0.3692019466328903,0.695260703209659,0.9942264807860803,1.6661104401627105,0.23570390454729798,-1.7278380372319564,-1.3759641802111484,-0.7057310869494857;10;0.75
0.19567979637889846,0.8987005402479034,1.5552433017446161,1.003799604634445,0.4802657976611494,0.08390421854785321,-0.37843085281830013,-0.8618910937400406,-1.1955334338432497,-1.7817378788132752;10;1.5
1.3530381802618678,-0.032140660425409195,-1.1057698345816265,-1.3412884052428922,0.4251694256503885,0.8431783977916333,-0.012598422919573748,-0.5202412262591763,-1.2024648304646885,1.5931173761894768;10;0.7
1.6195467250802145,-0.927229329210351,-1.7756169661952257,-0.604283336714821,-0.6957055926074397,0.36235299119506187,-0.0010212747516629447,1.0882344773196218,-0.15114380657129567,1.084866112455898;10;0.85
0.07836139582590898,0.5806817563292171,-0.2519890165709,-1.0621289232179418,-1.571421943840702,-1.3385303233457273,0.6025160585206776,0.27894033248336186,1.056818263904027,1.6267523999120792;10;1.2
-1.8627805649854408,-2.0320689309188578,0.6142864971046682,0.6273603702659735,0.8714929368699121,0.20303895541744663,0.10041589056345232,0.42936171421976793,0.31881643389323067,0.7300766975698448;10;0.85
0.80741810234911,-0.5818991403178929,0.42743289886899816,-1.0471156323894102,0.5480126769488487,-0.6435267616783149,1.617250388363167,1.07508727500754,-0.4615220417111823,-1.7411377654408624;10;1.35
0.43374303705310124,-1.2042030203948264,0.6244014354491828,0.8839025196817648,-0.8771878470355938,0.4792590064738055,-1.2413826462800026,-1.1791740608603916,0.30024089081156646,1.7804006851013916;10;0.85
-0.943664020201897,0.1880224411805964,0.45677054397221645,0.7712939237178964,-1.2633561324770903,-0.5483327575739281,1.0934827399423173,1.4587921143800808,0.46922798154387124,-1.6822368344840628;10;0.7
-1.9787957041284985,-0.6270349559150316,-0.25638995452086316,0.24243072367980345,0.6924272315767097,0.4511133171544607,-0.6447973370168109,-0.6832686492178779,1.5879205258386444,1.2163948025494653;10;0.6
1.2783487760325107,-1.182193927466995,-0.4982974603991873,1.1945679407586018,-1.581751525157059,-0.7865628081412689,-0.3721956082332369,0.7257422716621064,1.2276280818463667,-0.005285740901839884;10;1.55
-0.19959506697652432,-0.5610498612543889,-2.002951058386129,-0.8217308283182821,-0.14012623633965787,1.4953637614979507,-0.04670533598685374,1.0602278883623166,-0.03836195435795205,1.2549286917595213;10;0.6
-0.7891339697256046,-1.0790408391655404,-1.204734040389672,-0.7746790778822651,-0.4856760290761683,0.19565953289913443,0.373802728392245,1.0292714921718356,0.6783141575160713,2.056216045259965;10;1.75
-1.032090323587946,-1.1508234004345435,-1.1545531657070418,-0.13431539375695312,0.22495250539720932,-0.0012373732208393196,-0.1167070922300488,-0.14881522517866455,1.7697228583435647,1.7438666103752636;10;0.95
1.4470394522707732,0.07307544761669849,0.5000602754921631,-0.07350872262284311,0.6182865290980895,-0.48172943793983336,-0.9378454600148521,0.40556221569890477,0.7711695599462658,-2.3221098595453653;10;0.7
1.5228982199956722,-1.091881427422362,0.7258549096700732,0.3099997665978099,-1.7281682744251199,1.2998536742825066,-0.4874336982062191,-0.008576542153293738,-0.9055374572293086,0.3629908288902384;10;0.7
2.055770999597304,1.2315094058016127,0.9001315926175625,0.1270534769164645,-0.4448890959921519,-1.0142053354712797,-0.4526461364542338,-1.0229338890956934,-0.7131123940628468,-0.6666786238567373;10;1.95
-0.18482463475374958,1.5663362884728143,0.6676422596121803,0.27127652081792536,-0.0482811022831135,0.8535917725435346,0.10025600367660502,-0.09787830969172003,-0.7424912854577964,-2.3856275129366797;10;1.3
1.2766466356751518,0.8278055215393895,0.5656360513998202,0.461278990753618,0.7413306129524019,0.2684620962633196,-0.052788651400386646,-0.6108794748158844,-1.5062474625230289,-1.9712443198444005;10;1.25
-1.3941072034311897,1.697307653918929,-1.8985038265859906,0.15981556089893734,-0.4986454721716225,0.8672932194870754,-0.06697968983284794,0.5461160168235614,0.10746198535936277,0.480241755533784;10;0.05
0.16763504106895447,0.25472122641789907,-0.20334111018657947,-0.5062252769071873,-1.6226547170903194,-0.14400366428993505,0.3945841535933887,2.4377755153724294,0.13715169877113992,-0.9156428667497908;10;1.0
-1.8390550565713883,-1.8876926357312502,0.17799162073891792,0.24996924541362756,0.14567735569245807,0.1632878881907817,0.03811569671630024,0.9166084767850403,1.0155603412966212,1.0195370674688915;10;0.25
-0.20985757943749372,-0.35565426037903797,-0.18392817619024768,-0.3632456156955775,-0.37094614942810117,-0.49432352639962523,-0.4006061169868362,-0.19093713226284548,-0.4157848188116074,2.9852833755913726;10;0.5
-1.0953678443534367,-1.039863600495032,-0.6641086203724571,-0.547318506142103,0.39432629636545585,-0.7315261039360426,0.08752872735676835,0.5697276657698316,0.6840782179942206,2.3425237678127946;10;0.7
1.5666989036012806,1.2185435916898848,0.8703882797784892,0.5222329678670936,0.17407765595569805,-0.17407765595569752,-0.522232967867093,-0.8703882797784886,-1.2185435916898848,-1.5666989036012802;10;1.1
0.027747261263657542,-0.30709219789195763,-0.8975337397302795,0.30531422698947946,-1.1396398837229276,-0.5008106644984256,0.192017318806757,-0.39965423963272007,2.694311450592677,0.025340467823739592;10;0.25
2.045557322803216,0.0035923688482248904,0.5313181078579285,-0.11238501406363162,0.8472900785848614,0.5474772421037467,-0.20514420983290865,-1.2346357825151248,-1.2347423029772027,-1.1883278108091098;10;0.6
0.8614648430063194,1.3471731603669785,0.8531371598142137,0.29315657565078584,0.7654164080525436,0.2387097660421462,-0.3961883465897153,-0.7903593737321475,-1.2927156848994221,-1.8797945077117033;10;1.3
-1.52673931173076,-1.207978613374196,-0.70837874354409,0.6127656677166886,0.07414908372086916,-0.05113590163010964,1.1044240010567057,0.33439643067346253,-0.551974116566763,1.9204715036781916;10;0.65
-0.19996440689386705,-0.012926195785848487,0.9865499209943546,0.43236715732826836,1.679602153647025,1.118987808691186,-1.4791948331641196,-0.7592044401895599,-0.4346346918933831,-1.3315824727340555;10;1.4
-1.4760433412927758,0.3578956409627819,1.1041414497685655,1.6950983611630843,1.1400318727454073,-0.8176450090097832,-0.203886789472436,-1.1065760314905935,-0.5977926835043897,-0.09522346986986063;10;0.2
1.609956898140103,1.4831754273787707,0.0958738082401415,0.8819850870180287,-0.8526183517142197,0.44167386864490754,-0.9835471748817856,-1.0332299973035008,-1.0603913449398399,-0.5828782205826031;10;1.35
1.370331931182161,0.9323401269000763,1.0742999147777206,1.256890241049133,-1.6072341636378418,-0.8274275181194637,-0.4740169559560359,-0.4988214190640518,-0.7265477267462765,-0.49981443038542045;10;0.85
